STATE,CONSTITUENCY,NAME,WINNER,PARTY,SYMBOL,GENDER,CRIMINAL CASES,AGE,CATEGORY,EDUCATION,ASSETS,LIABILITIES,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,TOTAL ELECTORS,TOTAL VOTING,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY
Uttar Pradesh,Ghosi,badri nath,0,IND,Television,MALE,0.0,39.0,GENERAL,Graduate,Unknown,Unknown,1164,6,1170,2090637,1147072,0.06,0.1
Uttar Pradesh,Ghosi,premchand nayak,0,IND,Sewing machine,MALE,0.0,31.0,GENERAL,Graduate,"Rs 1,64,000~ 1 Lacs+","Rs 56,000~ 56 Thou+",1116,1,1117,2090637,1147072,0.05,0.1
Uttar Pradesh,Ghosi,ramnaresh yadav,0,JaRaP,Whistle,MALE,0.0,39.0,GENERAL,Post Graduate,"Rs 6,24,000~ 6 Lacs+",Rs 0~,881,4,885,2090637,1147072,0.04,0.08
Uttar Pradesh,Ghosi,rajiv kumar singh,0,IND,Toffees,MALE,0.0,54.0,GENERAL,Graduate,"Rs 69,89,000~ 69 Lacs+",Rs 0~,855,2,857,2090637,1147072,0.04,0.07
Uttar Pradesh,Ghosi,ishwar dayal singh seth,0,BRSBD,Bucket,MALE,0.0,62.0,GENERAL,12th Pass,"Rs 52,12,000~ 52 Lacs+",Rs 0~,827,14,841,2090637,1147072,0.04,0.07
Uttar Pradesh,Ghosi,pragyesh kumar,0,IND,Computer,MALE,0.0,36.0,GENERAL,Post Graduate,"Rs 1,47,85,855~ 1 Crore+","Rs 13,00,000~ 13 Lacs+",816,2,818,2090637,1147072,0.04,0.07
Uttar Pradesh,Ghosi,ramvachan,0,SRPSP,Jackfruit,MALE,0.0,52.0,GENERAL,10th Pass,"Rs 45,95,000~ 45 Lacs+",Rs 0~,771,2,773,2090637,1147072,0.04,0.07
Uttar Pradesh,Ghosi,gopal singh,0,AAS,Almirah,MALE,1.0,50.0,GENERAL,12th Pass,"Rs 74,59,648~ 74 Lacs+","Rs 1,40,000~ 1 Lacs+",729,8,737,2090637,1147072,0.04,0.06
Uttar Pradesh,Ghosi,rajendra agrawal,0,IND,Chakki,MALE,0.0,65.0,GENERAL,Graduate,"Rs 2,39,65,968~ 2 Crore+",Rs 0~,729,1,730,2090637,1147072,0.03,0.06
Uttar Pradesh,Ghosi,ismail ansari,0,AWMIPCHDAP,Air conditioner,MALE,0.0,51.0,GENERAL,Literate,"Rs 60,000~ 60 Thou+",Rs 0~,592,2,594,2090637,1147072,0.03,0.05
Uttar Pradesh,Salempur,ramashankar rajbhar,1,SP,Bicycle,MALE,0.0,63.0,GENERAL,Graduate,"Rs 7,60,85,514~ 7 Crore+","Rs 10,00,000~ 10 Lacs+",403616,1856,405472,1784412,909813,22.72,44.57
Uttar Pradesh,Salempur,ravindar kushawaha,0,BJP,Lotus,MALE,0.0,60.0,GENERAL,12th Pass,"Rs 2,94,66,516~ 2 Crore+",Rs 0~,400489,1410,401899,1784412,909813,22.52,44.17
Uttar Pradesh,Salempur,bhim rajbhar,0,BSP,Elephant,MALE,0.0,55.0,GENERAL,Post Graduate,"Rs 87,07,745~ 87 Lacs+",Rs 0~,80291,308,80599,1784412,909813,4.52,8.86
Uttar Pradesh,Salempur,jaibahadur alias jaibahadur chauhan,0,JANKRPR,Hockey and ball,MALE,0.0,37.0,GENERAL,12th Pass,"Rs 1,03,024~ 1 Lacs+",Rs 0~,8241,22,8263,1784412,909813,0.46,0.91
Uttar Pradesh,Salempur,shreenarayan mishra,0,ABSHP,Auto- rickshaw,MALE,0.0,57.0,GENERAL,Graduate,Unknown,Unknown,3878,14,3892,1784412,909813,0.22,0.43
Uttar Pradesh,Salempur,saddam hussain,0,IND,Truck,MALE,0.0,32.0,GENERAL,Graduate,"Rs 4,63,000~ 4 Lacs+",Rs 0~,3210,5,3215,1784412,909813,0.18,0.35
Uttar Pradesh,Salempur,shrikrishna,0,IND,Cot,MALE,0.0,64.0,SC,12th Pass,"Rs 49,65,500~ 49 Lacs+",Rs 0~,2527,5,2532,1784412,909813,0.14,0.28
Uttar Pradesh,Salempur,amresh thakur,0,IND,Dolli,MALE,0.0,51.0,GENERAL,8th Pass,"Rs 2,60,125~ 2 Lacs+",Rs 0~,2147,9,2156,1784412,909813,0.12,0.24
Uttar Pradesh,Salempur,surya prakash gautam,0,SRPSP,Jackfruit,MALE,1.0,37.0,SC,Graduate,"Rs 10,96,500~ 10 Lacs+",Rs 0~,1782,3,1785,1784412,909813,0.1,0.2
Uttar Pradesh,Ballia,sanatan pandey,1,SP,Bicycle,MALE,2.0,61.0,GENERAL,Others,"Rs 2,49,50,786~ 2 Crore+","Rs 6,24,502~ 6 Lacs+",464473,2595,467068,1936995,999135,24.11,46.75
Uttar Pradesh,Ballia,neeraj shekhar,0,BJP,Lotus,MALE,0.0,55.0,GENERAL,Graduate,"Rs 13,03,24,669~ 13 Crore+","Rs 60,00,000~ 60 Lacs+",421277,2407,423684,1936995,999135,21.87,42.41
Uttar Pradesh,Ballia,lallan singh yadav,0,BSP,Elephant,MALE,22.0,44.0,GENERAL,12th Pass,"Rs 1,56,31,211~ 1 Crore+",Rs 0~,84943,262,85205,1936995,999135,4.4,8.53
Uttar Pradesh,Ballia,sumeshwar,0,IND,Walking stick,MALE,1.0,39.0,GENERAL,12th Pass,"Rs 1,27,43,377~ 1 Crore+",Rs 0~,5056,0,5056,1936995,999135,0.26,0.51
Uttar Pradesh,Ballia,sheshnath,0,IND,Carrom board,MALE,0.0,55.0,SC,12th Pass,"Rs 40,11,045~ 40 Lacs+",Rs 0~,3587,1,3588,1936995,999135,0.19,0.36
Uttar Pradesh,Ballia,ravi kant singh alias ravi patel,0,SRPSP,Jackfruit,MALE,0.0,34.0,GENERAL,12th Pass,"Rs 11,00,000~ 11 Lacs+",Rs 0~,3174,7,3181,1936995,999135,0.16,0.32
Uttar Pradesh,Ballia,ramnivas gond,0,GGP,Saw,MALE,1.0,69.0,ST,5th Pass,"Rs 26,53,241~ 26 Lacs+",Rs 0~,2642,30,2672,1936995,999135,0.14,0.27
Uttar Pradesh,Ballia,surya bali prasad,0,ASPKR,Kettle,MALE,0.0,62.0,SC,Doctorate,"Rs 79,93,000~ 79 Lacs+",Rs 0~,2143,5,2148,1936995,999135,0.11,0.21
Uttar Pradesh,Ballia,ranjana,0,IND,Bread,FEMALE,0.0,44.0,GENERAL,8th Pass,"Rs 1,56,31,211~ 1 Crore+",Rs 0~,1871,7,1878,1936995,999135,0.1,0.19
Uttar Pradesh,Ballia,ashok gupta,0,IND,Glass tumbler,MALE,0.0,39.0,GENERAL,10th Pass,"Rs 4,04,500~ 4 Lacs+",Rs 0~,1339,8,1347,1936995,999135,0.07,0.13
Uttar Pradesh,Ballia,manindr,0,IND,Box,MALE,0.0,41.0,GENERAL,12th Pass,"Rs 27,36,500~ 27 Lacs+",Rs 0~,1186,1,1187,1936995,999135,0.06,0.12
Uttar Pradesh,Ballia,avadhesh verma,0,IND,Cot,MALE,0.0,49.0,GENERAL,Post Graduate,"Rs 38,37,100~ 38 Lacs+",Rs 0~,1150,11,1161,1936995,999135,0.06,0.12
Uttar Pradesh,Ballia,prakash kumar,0,IND,Syringe,MALE,0.0,39.0,GENERAL,Graduate Professional,"Rs 8,55,376~ 8 Lacs+",Rs 0~,960,0,960,1936995,999135,0.05,0.1
Uttar Pradesh,Jaunpur,babu singh kushwaha,1,SP,Bicycle,MALE,25.0,57.0,GENERAL,12th Pass,"Rs 20,01,49,000~ 20 Crore+","Rs 2,82,55,000~ 2 Crore+",506076,3054,509130,1979004,1095459,25.73,46.48
Uttar Pradesh,Jaunpur,kripashankar singh,0,BJP,Lotus,MALE,2.0,73.0,GENERAL,10th Pass,"Rs 7,68,67,339~ 7 Crore+","Rs 3,11,60,687~ 3 Crore+",408512,1283,409795,1979004,1095459,20.71,37.41
Uttar Pradesh,Jaunpur,shyam singh yadav,0,BSP,Elephant,MALE,0.0,67.0,GENERAL,Post Graduate,"Rs 16,09,93,074~ 16 Crore+","Rs 35,77,000~ 35 Lacs+",156691,446,157137,1979004,1095459,7.94,14.34
Uttar Pradesh,Jaunpur,ashok singh,0,SMJVKP,Ganna kisan,MALE,2.0,56.0,GENERAL,Graduate,"Rs 9,31,36,000~ 9 Crore+",Rs 0~,2749,6,2755,1979004,1095459,0.14,0.25
Uttar Pradesh,Jaunpur,sarfaraz ahmad,0,IND,Bicycle pump,MALE,0.0,38.0,GENERAL,Post Graduate,"Rs 12,75,000~ 12 Lacs+",Rs 0~,2750,0,2750,1979004,1095459,0.14,0.25
Uttar Pradesh,Jaunpur,jiyalal prajapati,0,BGDRPP,Kettle,MALE,0.0,47.0,GENERAL,12th Pass,Unknown,Unknown,2232,3,2235,1979004,1095459,0.11,0.2
Uttar Pradesh,Jaunpur,shripati maurya,0,IND,Cot,MALE,0.0,40.0,GENERAL,Graduate,"Rs 92,000~ 92 Thou+",Rs 0~,2091,3,2094,1979004,1095459,0.11,0.19
Uttar Pradesh,Jaunpur,shah alam,0,APNDLK,Envelope,MALE,0.0,50.0,GENERAL,Graduate,"Rs 20,93,548~ 20 Lacs+",Rs 0~,2003,0,2003,1979004,1095459,0.1,0.18
Uttar Pradesh,Jaunpur,fulachandr,0,MADP,Auto- rickshaw,MALE,0.0,44.0,GENERAL,8th Pass,"Rs 16,37,218~ 16 Lacs+",Rs 0~,1632,1,1633,1979004,1095459,0.08,0.15
Uttar Pradesh,Jaunpur,kripashankar c pandey,0,IND,Gas cylinder,MALE,0.0,66.0,GENERAL,12th Pass,"Rs 7,02,90,226~ 7 Crore+",Rs 0~,1446,1,1447,1979004,1095459,0.07,0.13
Uttar Pradesh,Jaunpur,govind lal,0,IND,Scissors,MALE,0.0,65.0,GENERAL,Post Graduate,"Rs 5,51,500~ 5 Lacs+",Rs 0~,1387,2,1389,1979004,1095459,0.07,0.13
Uttar Pradesh,Jaunpur,ram pyare,0,SUCI,Battery Torch,MALE,0.0,44.0,SC,Graduate Professional,Unknown,Unknown,1160,1,1161,1979004,1095459,0.06,0.11
Uttar Pradesh,Jaunpur,nisha patel,0,SRPSP,Jackfruit,FEMALE,0.0,26.0,GENERAL,Graduate,"Rs 2,00,000~ 2 Lacs+",Rs 0~,1125,3,1128,1979004,1095459,0.06,0.1
Uttar Pradesh,Jaunpur,bharat ram,0,PPSP,Air conditioner,MALE,0.0,47.0,GENERAL,8th Pass,"Rs 47,11,388~ 47 Lacs+",Rs 0~,802,0,802,1979004,1095459,0.04,0.07
Uttar Pradesh,Machhlishahr,priya saroj,1,SP,Bicycle,FEMALE,2.0,25.0,SC,Graduate Professional,"Rs 11,25,719~ 11 Lacs+",Rs 0~,449561,1731,451292,1943763,1050760,23.22,42.95
Uttar Pradesh,Machhlishahr,bholanath (b.p. saroj),0,BJP,Lotus,MALE,0.0,63.0,SC,Graduate,"Rs 28,24,43,937~ 28 Crore+",Rs 0~,414494,948,415442,1943763,1050760,21.37,39.54
Uttar Pradesh,Machhlishahr,kripa shankar saroj,0,BSP,Elephant,MALE,0.0,60.0,SC,Graduate Professional,"Rs 11,68,79,058~ 11 Crore+",Rs 0~,156930,361,157291,1943763,1050760,8.09,14.97
Uttar Pradesh,Machhlishahr,shravan kumar,0,IND,Sewing machine,MALE,0.0,56.0,SC,Graduate,Unknown,Unknown,5804,3,5807,1943763,1050760,0.3,0.55
Uttar Pradesh,Machhlishahr,urmila,0,SaPP,Scissors,FEMALE,0.0,40.0,SC,8th Pass,"Rs 34,000~ 34 Thou+",Rs 0~,5296,7,5303,1943763,1050760,0.27,0.5
Uttar Pradesh,Machhlishahr,subas,0,IND,Saw,MALE,0.0,56.0,SC,12th Pass,"Rs 10,000~ 10 Thou+",Rs 0~,3691,2,3693,1943763,1050760,0.19,0.35
Uttar Pradesh,Machhlishahr,rang bahadur,0,IND,Apple,MALE,0.0,51.0,SC,Graduate Professional,"Rs 2,35,000~ 2 Lacs+",Rs 0~,2715,3,2718,1943763,1050760,0.14,0.26
Uttar Pradesh,Machhlishahr,brijesh kumar saroj,0,PBM,Kettle,MALE,0.0,43.0,SC,Post Graduate,Unknown,Unknown,2365,0,2365,1943763,1050760,0.12,0.23
Uttar Pradesh,Machhlishahr,rajendra prasad,0,RSUP,Truck,MALE,3.0,56.0,SC,12th Pass,"Rs 33,74,441~ 33 Lacs+","Rs 5,24,050~ 5 Lacs+",2066,1,2067,1943763,1050760,0.11,0.2
Uttar Pradesh,Machhlishahr,ram milan,0,SRPSP,Jackfruit,MALE,0.0,36.0,SC,12th Pass,"Rs 3,70,000~ 3 Lacs+",Rs 0~,1713,3,1716,1943763,1050760,0.09,0.16
Uttar Pradesh,Machhlishahr,kamlesh,0,AZSP,Gas cylinder,MALE,0.0,37.0,SC,8th Pass,"Rs 11,22,000~ 11 Lacs+",Rs 0~,1698,4,1702,1943763,1050760,0.09,0.16
Uttar Pradesh,Machhlishahr,brijesh kumar,0,PRJP,Ring,MALE,0.0,31.0,SC,12th Pass,"Rs 5,41,500~ 5 Lacs+",Rs 0~,1362,2,1364,1943763,1050760,0.07,0.13
Uttar Pradesh,Ghazipur,afzal ansari,1,SP,Bicycle,MALE,5.0,70.0,GENERAL,Post Graduate,"Rs 20,76,82,224~ 20 Crore+",Rs 0~,537784,2128,539912,2088636,1144029,25.85,47.19
Uttar Pradesh,Ghazipur,pars nath rai,0,BJP,Lotus,MALE,1.0,69.0,GENERAL,Post Graduate,"Rs 6,68,24,268~ 6 Crore+","Rs 67,40,793~ 67 Lacs+",413518,1533,415051,2088636,1144029,19.87,36.28
Uttar Pradesh,Ghazipur,umesh kumar singh,0,BSP,Elephant,MALE,1.0,54.0,GENERAL,Post Graduate,Unknown,Unknown,164601,363,164964,2088636,1144029,7.9,14.42
Uttar Pradesh,Ghazipur,ajay,0,VKRMSP,Spanner,MALE,0.0,34.0,GENERAL,Graduate,"Rs 3,12,000~ 3 Lacs+",Rs 0~,5068,6,5074,2088636,1144029,0.24,0.44
Uttar Pradesh,Ghazipur,nusrat ansari,0,IND,Walking stick,FEMALE,0.0,31.0,GENERAL,Post Graduate,"Rs 6,14,30,153~ 6 Crore+","Rs 6,94,021~ 6 Lacs+",4567,49,4616,2088636,1144029,0.22,0.4
Uttar Pradesh,Ghazipur,aditya shrivastav,0,YGATLSIP,Road roller,MALE,0.0,25.0,GENERAL,Graduate,"Rs 4,07,70,077~ 4 Crore+",Rs 0~,3312,4,3316,2088636,1144029,0.16,0.29
Uttar Pradesh,Ghazipur,satydev yadav,0,IND,Kettle,MALE,3.0,55.0,GENERAL,Post Graduate,"Rs 18,09,00,500~ 18 Crore+",Rs 0~,3163,9,3172,2088636,1144029,0.15,0.28
Uttar Pradesh,Ghazipur,gyanchandra bind,0,IND,Cot,MALE,0.0,42.0,GENERAL,8th Pass,Unknown,Unknown,3127,8,3135,2088636,1144029,0.15,0.27
Uttar Pradesh,Ghazipur,rampravesh,0,MADP,Auto- rickshaw,MALE,0.0,39.0,GENERAL,Graduate,"Rs 87,62,300~ 87 Lacs+",Rs 0~,2830,3,2833,2088636,1144029,0.14,0.25
Uttar Pradesh,Ghazipur,dhananjay kumar tiwari,0,BHRTYLKVNP,Computer,MALE,0.0,34.0,GENERAL,Graduate Professional,"Rs 55,44,841~ 55 Lacs+","Rs 8,21,995~ 8 Lacs+",1949,7,1956,2088636,1144029,0.09,0.17
