Year,Sno,ID,Candidate,Constituency,Party,Criminal Cases,Education,Total Assets,Total Liabilities,Constituency Type,State
2024,4421,7844,Mohammad Arman Mohammad Wasi Khan,MUMBAI NORTH - EAST,Rashtriya Janhit Sangharsh Party,0,12th Pass,"Rs 38,75,000~ 38 Lacs+",Rs 0~,,Maharashtra
2024,4422,3719,Mohammad Ashraf,BHOPAL,IND,0,8th Pass,"Rs 8,08,400~ 8 Lacs+","Rs 2,85,125~ 2 Lacs+",,Madhya Pradesh
2024,4423,6337,Mohammad Ashraf Mir,SRINAGAR,Jammu and Kashmir Apni Party,0,Post Graduate,"Rs 32,69,50,450~ 32 Crore+","Rs 2,10,00,000~ 2 Crore+",,Jammu and Kashmir
2024,4424,8076,Mohammad Asif,SULTANPUR,IND,0,8th Pass,"Rs 22,57,000~ 22 Lacs+",Rs 0~,,Uttar Pradesh
2024,4425,2089,Mohammad Dastageer,BANGALORE RURAL,Young Star Empowerment Party,0,10th Pass,,,,Karnataka
2024,4426,8493,Mohammad Faishal Khan,DHANBAD,IND,0,8th Pass,"Rs 2,47,63,540~ 2 Crore+","Rs 78,70,000~ 78 Lacs+",,Jharkhand
2024,4427,4471,Mohammad Hanif Shah,NAVSARI,Garib Kalyan Party,0,Literate,"Rs 1,72,000~ 1 Lacs+",Rs 0~,,Gujarat
2024,4428,2397,Mohammad Hasan Inamdar,BULDHANA,Minorities Democratic Party,0,Illiterate,"Rs 9,00,100~ 9 Lacs+","Rs 39,000~ 39 Thou+",,Maharashtra
2024,4429,3175,Mohammad Imran,KHAJURAHO,Rashtriya Jansambhavna Party,2,Graduate Professional,"Rs 9,30,000~ 9 Lacs+",Rs 0~,,Madhya Pradesh
2024,4430,8220,Mohammad Irfan,EAST DELHI,IND,0,Graduate,,,,NCT OF Delhi
2024,4431,4214,Mohammad Irfan Advocate,ETAH,BSP,0,Post Graduate,"Rs 4,47,88,500~ 4 Crore+",Rs 0~,,Uttar Pradesh
2024,4432,7674,Mohammad Ismail Jumman,DHULE,IND,1,5th Pass,"Rs 6,61,000~ 6 Lacs+",Rs 0~,,Maharashtra
2024,4433,4486,Mohammad Javed Ansari,GUNA,Rashtriya Jansena Party,0,8th Pass,"Rs 1,31,400~ 1 Lacs+",Rs 0~,,Madhya Pradesh
2024,4434,2240,Mohammad Jawed,KISHANGANJ,INC,0,Graduate Professional,"Rs 15,96,75,943~ 15 Crore+","Rs 1,65,62,000~ 1 Crore+",,Bihar
2024,4435,2704,Mohammad Kausar Perwez,KISHANGANJ,IND,0,Graduate Professional,,,,Bihar
2024,4436,6137,Mohammad Khaja Moinuddin Chisti Pasha,GUNTUR,Andhra Pradesh Rashtra Samithi,0,10th Pass,"Rs 48,80,000~ 48 Lacs+","Rs 1,62,000~ 1 Lacs+",,Andhra Pradesh
2024,4437,7883,Mohammad Mahtab Alam,SHEOHAR,Samaj Shakti Party,1,Graduate,"Rs 19,80,600~ 19 Lacs+","Rs 15,60,000~ 15 Lacs+",,Bihar
2024,4438,4475,Mohammad Maqbool Teli,ANANTNAG-RAJOURI,Garib Democratic Party,0,8th Pass,"Rs 68,08,669~ 68 Lacs+","Rs 3,60,000~ 3 Lacs+",,Jammu and Kashmir
2024,4439,7074,Mohammad Pasha,CHEVELLA,IND,0,10th Pass,"Rs 66,61,482~ 66 Lacs+",Rs 0~,,Telangana
2024,4440,7064,Mohammad Riazur Rehman Shaik,CHEVELLA,IND,0,Post Graduate,,,,Telangana
2024,4441,7168,Mohammad Sarwar Malik,LUCKNOW,BSP,0,12th Pass,"Rs 25,90,37,995~ 25 Crore+","Rs 3,79,73,068~ 3 Crore+",,Uttar Pradesh
2024,4442,7873,Mohammad Soaib,PASCHIM CHAMPARAN,IND,1,8th Pass,"Rs 8,34,339~ 8 Lacs+",Rs 0~,,Bihar
2024,4443,7579,Mohammad Sultan Ganaie,BARAMULLA,IND,0,Post Graduate,Rs 67~,Rs 0~,,Jammu and Kashmir
2024,4444,8492,Mohammad Tafazul Hussain,DHANBAD,IND,1,12th Pass,"Rs 5,89,210~ 5 Lacs+",Rs 0~,,Jharkhand
2024,4445,1840,Mohammad Wahid Khan,CHITTORGARH,Pehchan People’s Party,0,Others,,,,Rajasthan
2024,4446,1704,Mohammad Waliullah Khan,AURANGABAD,IND,1,Graduate,"Rs 28,30,000~ 28 Lacs+",Rs 0~,,
2024,4447,7742,Mohammad Yusuf Khan,KALYAN,IND,0,8th Pass,"Rs 4,54,210~ 4 Lacs+","Rs 14,665~ 14 Thou+",,Maharashtra
2024,4448,5997,Mohammed Abdul Azeem,SECUNDERABAD,IND,1,8th Pass,"Rs 2,10,000~ 2 Lacs+","Rs 1,70,000~ 1 Lacs+",,Telangana
2024,4449,5457,Mohammed Abdul Qavi Abbasi,CHEVELLA,All India Majlis-E-Inquilab-E-Millat,3,Post Graduate,"Rs 2,20,20,000~ 2 Crore+",Rs 0~,,Telangana
2024,4450,7080,Mohammed Afsar Qudoos,CHEVELLA,IND,0,10th Pass,,,,Telangana
2024,4451,7841,Mohammed Ahmed Shaikh,MUMBAI NORTH - EAST,IND,0,Post Graduate,"Rs 4,63,000~ 4 Lacs+",Rs 0~,,Maharashtra
2024,4452,6994,Mohammed Akram Ali Khan,SECUNDERABAD,IND,0,12th Pass,"Rs 1,25,93,874~ 1 Crore+",Rs 0~,,Telangana
2024,4453,7071,Mohammed Ali,CHEVELLA,IND,0,10th Pass,"Rs 35,61,500~ 35 Lacs+",Rs 0~,,Telangana
2024,4454,5964,Mohammed Ayub Ali,SECUNDERABAD,Anna YSR Congress Party,0,10th Pass,"Rs 1,70,000~ 1 Lacs+",Rs 0~,,Telangana
2024,4455,3920,Mohammed Badruddin Ajmal,DHUBRI,All India United Democratic Front,2,Post Graduate,,,,Assam
2024,4456,762,Mohammed Faizal Pp,LAKSHADWEEP,Nationalist Congress Party – Sharadchandra Pawar,5,Post Graduate,"Rs 96,95,095~ 96 Lacs+","Rs 6,22,734~ 6 Lacs+",,Lakshadweep
2024,4457,5977,Mohammed Fasi Uddin,SECUNDERABAD,IND,0,10th Pass,"Rs 45,000~ 45 Thou+",Rs 0~,,Telangana
2024,4458,3909,Mohammed Hayath. M,DAVANAGERE,IND,0,Graduate,"Rs 7,57,121~ 7 Lacs+",Rs 0~,,Karnataka
2024,4459,5969,Mohammed Ibrahim Ahmed,SECUNDERABAD,IND,0,5th Pass,"Rs 4,65,000~ 4 Lacs+",Rs 0~,,Telangana
2024,4460,7069,Mohammed Iqbal,CHEVELLA,IND,0,10th Pass,,,,Telangana
2024,4461,4292,Mohammed Ismail Mukti,DHARWAD,Bharatiya Prajagala Kalyana Paksha,0,12th Pass,"Rs 2,51,35,000~ 2 Crore+","Rs 97,000~ 97 Thou+",,Karnataka
2024,4462,7272,Mohammed Mahtab Akhtar Hussain Shaikh,MUMBAI SOUTH,Bahujan Mukti Party,2,10th Pass,"Rs 4,09,959~ 4 Lacs+","Rs 1,45,000~ 1 Lacs+",,Maharashtra
2024,4463,7081,Mohammed Mustafa Rizwan,CHEVELLA,IND,0,10th Pass,"Rs 7,64,000~ 7 Lacs+",Rs 0~,,Telangana
2024,4464,5970,Mohammed Rafiuddin Kaleem,SECUNDERABAD,All India Majlis-E-Inquilab-E-Millat,0,Graduate Professional,"Rs 9,15,858~ 9 Lacs+","Rs 1,20,000~ 1 Lacs+",,Telangana
2024,4465,5458,Mohammed Saleem,CHEVELLA,Rashtriya Praja Congress (Secular),0,10th Pass,,,,Telangana
2024,4466,7553,Mohammed Shuaib Bashir Khateeb,MUMBAI SOUTH,BSP,0,10th Pass,"Rs 64,40,000~ 64 Lacs+",Rs 0~,,Maharashtra
2024,4467,6984,Mohammed Waliullah Sameer,HYDERABAD,INC,4,12th Pass,"Rs 13,22,09,968~ 13 Crore+","Rs 1,69,46,041~ 1 Crore+",,Telangana
2024,4468,3888,Mohammed Yusuf Khan,SHIMOGA,Young Star Empowerment Party,0,5th Pass,"Rs 52,30,000~ 52 Lacs+",Rs 0~,,Karnataka
2024,4469,4250,Mohammedanish Desai,GANDHINAGAR,BSP,0,Graduate Professional,"Rs 85,46,000~ 85 Lacs+",Rs 0~,,Gujarat
2024,4470,3614,Mohan,GUNA,IND,0,Graduate,,,,Madhya Pradesh
2024,4471,7249,Mohan Baraku Guhe,PALGHAR,Bharat Adivasi Party,0,Graduate Professional,"Rs 7,70,000~ 7 Lacs+","Rs 20,83,015~ 20 Lacs+",,Maharashtra
2024,4472,6813,Mohan Goud J V,ONGOLE,IND,0,Literate,"Rs 98,830~ 98 Thou+",Rs 0~,,Andhra Pradesh
2024,4473,3512,Mohan Gurappa Motannavar,CHIKKODI,IND,0,Graduate Professional,"Rs 15,05,945~ 15 Lacs+","Rs 3,00,000~ 3 Lacs+",,Karnataka
2024,4474,5365,Mohan Kumar Maurya,UJIARPUR,BSP,0,12th Pass,"Rs 25,12,000~ 25 Lacs+",Rs 0~,,Bihar
2024,4475,9068,Mohan Lal Adhikary,BARASAT,IND,0,Graduate,,,,West Bengal
2024,4476,8556,Mohan Lal Badoli,SONIPAT,BJP,0,10th Pass,"Rs 16,30,89,024~ 16 Crore+","Rs 7,16,04,399~ 7 Crore+",,Haryana
2024,4477,404,Mohan Lal Meena,DAUSA,IND,0,Graduate,"Rs 7,98,000~ 7 Lacs+","Rs 76,000~ 76 Thou+",,Rajasthan
2024,4478,576,Mohan Raut,BALAGHAT,Rashtravadi Bharat Party,0,10th Pass,"Rs 19,85,000~ 19 Lacs+",Rs 0~,,Madhya Pradesh
2024,4479,7276,Mohan Sharma,MADHUBANI,Rashtriya Jansambhavna Party,0,12th Pass,"Rs 10,95,000~ 10 Lacs+",Rs 0~,,Bihar
2024,4480,8470,Mohan Singh,DHANBAD,BSP,0,12th Pass,,,,Jharkhand
2024,4481,9286,Mohan Singh,FIROZPUR,IND,0,Illiterate,"Rs 67,01,000~ 67 Lacs+","Rs 2,00,000~ 2 Lacs+",,Punjab
2024,4482,985,Mohan Singh Aswal,HARIDWAR,Uttarakhand Kranti Dal,0,Graduate,"Rs 2,65,000~ 2 Lacs+",Rs 0~,,Uttarakhand
2024,4483,6669,Mohanarao Singuluri,RAJAHMUNDRY,Jai Bharat National Party,2,Post Graduate,"Rs 25,00,000~ 25 Lacs+","Rs 11,10,000~ 11 Lacs+",,Andhra Pradesh
2024,4484,6433,Mohansingh Ningwal,RATLAM,Bhartiya Samajik Party,0,Post Graduate,"Rs 1,60,20,000~ 1 Crore+",Rs 0~,,Madhya Pradesh
2024,4485,8423,Mohar Singh Station Master Retd,AMBALA,IND,0,Graduate,,,,Haryana
2024,4486,5506,Mohd Alauddin,MAHBUBNAGAR,BSP,0,Graduate Professional,"Rs 3,91,73,000~ 3 Crore+",Rs 0~,,Telangana
2024,4487,757,Mohd Ali Gujjar,UDHAMPUR,IND,0,Graduate,"Rs 30,05,601~ 30 Lacs+","Rs 14,20,000~ 14 Lacs+",,Jammu and Kashmir
2024,4488,5806,Mohd Azher,MEDAK,IND,0,12th Pass,"Rs 38,50,000~ 38 Lacs+","Rs 4,00,000~ 4 Lacs+",,Telangana
2024,4489,8199,Mohd Hamid,CHANDNI CHOWK,Bharatheeya Jawan Kisan Party,0,5th Pass,"Rs 1,70,084~ 1 Lacs+",Rs 0~,,NCT OF Delhi
2024,4490,7525,Mohd Hasan Lahri,AMETHI,Rashtriya Narayanwadi Vikas Party,0,8th Pass,,,,Uttar Pradesh
2024,4491,910,Mohd Inam,SAHARANPUR,Akhil Bhartiya Parivar Party,0,12th Pass,"Rs 42,26,240~ 42 Lacs+","Rs 7,50,000~ 7 Lacs+",,Uttar Pradesh
2024,4492,880,Mohd Jamshed,MORADABAD,IND,1,Post Graduate,"Rs 47,84,314~ 47 Lacs+",Rs 0~,,Uttar Pradesh
2024,4493,917,Mohd Kadir,KAIRANA,IND,0,8th Pass,"Rs 30,54,000~ 30 Lacs+","Rs 4,00,000~ 4 Lacs+",,Uttar Pradesh
2024,4494,3637,Mohd Kalim Khan,SUPAUL,Rashtriya Jansambhavna Party,0,8th Pass,"Rs 7,43,000~ 7 Lacs+",Rs 0~,,Bihar
2024,4495,7560,Mohd Naeem Shaikh,MUMBAI SOUTH,Aim Political Party,1,12th Pass,,,,Maharashtra
2024,4496,3707,Mohd Najim Ali,BAREILLY,Bharat Jodo Party,1,10th Pass,"Rs 2,03,343~ 2 Lacs+",Rs 0~,,Uttar Pradesh
2024,4497,7084,Mohd Saddam,ZAHIRABAD,IND,0,12th Pass,"Rs 4,43,500~ 4 Lacs+","Rs 4,02,240~ 4 Lacs+",,Telangana
2024,4498,5451,Mohd Shakeel,CHEVELLA,Desh Janhit Party,0,Others,"Rs 8,96,487~ 8 Lacs+",Rs 0~,,Telangana
2024,4499,4693,Mohd Waseem So Mohd Fareed,SAMBHAL,IND,0,Graduate Professional,"Rs 40,70,000~ 40 Lacs+",Rs 0~,,Uttar Pradesh
2024,4500,6304,Mohd Yousuf Bhat,SRINAGAR,Gana Suraksha Party,1,12th Pass,,,,Jammu and Kashmir
2024,4501,7762,Mohd. Kaleem Ansari,BHIWANDI,Peoples Party of India (Democratic),0,Graduate Professional,"Rs 1,36,17,000~ 1 Crore+",Rs 0~,,Maharashtra
2024,4502,2510,Mohd. Mumtaj Aalam,GAUTAM BUDDHA NAGAR,IND,0,8th Pass,"Rs 34,32,000~ 34 Lacs+",Rs 0~,,Uttar Pradesh
2024,4503,586,Mohd. Parvez Qureshi,CHHINDWARA,IND,0,Post Graduate,"Rs 4,59,000~ 4 Lacs+",Rs 0~,,Madhya Pradesh
2024,4504,3789,Mohd. Shafeeq Ur Rahaman,BIDAR,All India Ulama Congress,0,10th Pass,"Rs 6,25,447~ 6 Lacs+",Rs 0~,,Karnataka
2024,4505,868,Mohd. Shahjad,BIJNOR,IND,0,12th Pass,,,,Uttar Pradesh
2024,4506,8205,Mohd. Waqar Choudhary,EAST DELHI,BSP,0,12th Pass,"Rs 12,15,43,467~ 12 Crore+","Rs 6,07,06,301~ 6 Crore+",,NCT OF Delhi
2024,4507,902,Mohibbullah,RAMPUR,SP,3,Post Graduate,"Rs 45,05,342~ 45 Lacs+",Rs 0~,,Uttar Pradesh
2024,4508,8898,Mohinder Singh Kaypee,JALANDHAR,SAD,0,Graduate Professional,"Rs 11,63,01,173~ 11 Crore+","Rs 53,72,432~ 53 Lacs+",,Punjab
2024,4509,4848,Mohite Devendra Nana,HATKANANGALE,IND,0,Others,"Rs 9,80,095~ 9 Lacs+",Rs 0~,,Maharashtra
2024,4510,4929,Mohite-Patil Dhairyasheel Rajsinh,MADHA,Nationalist Congress Party – Sharadchandra Pawar,36,Post Graduate,,,,Maharashtra
2024,4511,2353,Mohith Narasimhamurthy,CHIKKBALLAPUR,IND,0,10th Pass,"Rs 31,55,000~ 31 Lacs+","Rs 2,54,50,000~ 2 Crore+",,Karnataka
2024,4512,7913,Mohiuddin Ahmed Mahi,TAMLUK,All India Secular Front,0,Post Graduate,"Rs 96,000~ 96 Thou+",Rs 0~,,West Bengal
2024,4513,7512,Mohmad Haneefa,LADAKH,IND,0,10th Pass,"Rs 3,27,61,570~ 3 Crore+","Rs 1,50,000~ 1 Lacs+",,Ladakh
2024,4514,1949,Mohmmad Ajaz Mohmmad Taher,AKOLA,Azad Adhikar Sena,0,8th Pass,"Rs 7,60,000~ 7 Lacs+","Rs 10,000~ 10 Thou+",,Maharashtra
2024,4515,894,Mohmmad Shahid Husain,PILIBHIT,IND,0,12th Pass,,,,Uttar Pradesh
2024,4516,87,Mohmmad Siddiq M H,ARANI,IND,0,Others,"Rs 6,50,000~ 6 Lacs+",Rs 0~,,Tamil Nadu
2024,4517,8351,Mohram Ali,PRATAPGARH,IND,3,8th Pass,"Rs 14,32,500~ 14 Lacs+","Rs 1,00,000~ 1 Lacs+",,Uttar Pradesh
2024,4518,2918,Moinuddin,KOTA,IND,0,8th Pass,"Rs 50,200~ 50 Thou+",Rs 0~,,Rajasthan
2024,4519,336,Moirangthem Totomshana Nongshaba,INNER MANIPUR,IND,0,Graduate,"Rs 40,000~ 40 Thou+",Rs 0~,,Manipur
2024,4520,5794,Mokalla Muralikrishna,MAHABUBABAD,IND,5,5th Pass,,,,Telangana
2024,4521,5915,Molugu Venkatesh,PEDDAPALLE,New India Party,0,Post Graduate,"Rs 20,000~ 20 Thou+",Rs 0~,,Telangana
2024,4522,3518,Monatan Hembram,MALDAHA UTTAR,IND,0,Graduate,"Rs 1,13,500~ 1 Lacs+",Rs 0~,,West Bengal
2024,4523,3071,Moni Falhari Bapu,MATHURA,IND,1,Literate,"Rs 1,50,000~ 1 Lacs+",Rs 0~,,Uttar Pradesh
2024,4524,3516,Monju Hembrom,MALDAHA UTTAR,IND,0,10th Pass,"Rs 9,61,572~ 9 Lacs+","Rs 4,00,000~ 4 Lacs+",,West Bengal
2024,4525,8379,Moolniwasi Hemraj Singh,ALLAHABAD,Peoples Party of India (Democratic),0,Post Graduate,,,,Uttar Pradesh
2024,4526,1618,Moorthi J,NAMAKKAL,IND,1,5th Pass,"Rs 11,77,000~ 11 Lacs+",Rs 0~,,Tamil Nadu
2024,4527,1598,Moorthy V,NAMAKKAL,IND,0,12th Pass,"Rs 18,26,938~ 18 Lacs+",Rs 0~,,Tamil Nadu
2024,4528,1074,Moorthy. V,CHENNAI NORTH,IND,0,Post Graduate,"Rs 67,62,720~ 67 Lacs+","Rs 15,50,000~ 15 Lacs+",,Tamil Nadu
2024,4529,4925,More Rohit Ramkrushna,MADHA,IND,0,Graduate Professional,"Rs 72,97,400~ 72 Lacs+","Rs 29,14,740~ 29 Lacs+",,Maharashtra
2024,4530,5935,Mothe Naresh,PEDDAPALLE,Peoples Party of India (Democratic),0,Graduate,,,,Telangana
2024,4531,5615,Mothkupelly Prabhakar,WARANGAL,IND,0,Graduate,"Rs 2,40,000~ 2 Lacs+",Rs 0~,,Telangana
2024,4532,2946,Moti Lal,JALORE,Aazad Samaj Party (Kanshi Ram),2,Graduate,"Rs 39,000~ 39 Thou+",Rs 0~,,Rajasthan
2024,4533,1777,Motilal Singhania,BHILWARA,IND,0,Post Graduate,"Rs 48,42,165~ 48 Lacs+","Rs 5,00,000~ 5 Lacs+",,Rajasthan
2024,4534,6025,Mottadam . Rajababu,ARAKU,Bharat Adivasi Party,0,Graduate Professional,Nil,Rs 0~,,Andhra Pradesh
2024,4535,6077,Motukur Jagapathi,CHITTOOR,INC,0,Others,,,,Andhra Pradesh
2024,4536,7015,Moutam Sampath,MALKAJGIRI,IND,1,Post Graduate,"Rs 5,66,282~ 5 Lacs+","Rs 90,000~ 90 Thou+",,Telangana
2024,4537,2773,Mozammel Haque,BALURGHAT,All India Secular Front,1,Doctorate,"Rs 1,47,35,000~ 1 Crore+","Rs 38,00,000~ 38 Lacs+",,West Bengal
2024,4538,1424,Mp Shanmugam,VELLORE,IND,0,12th Pass,"Rs 3,85,000~ 3 Lacs+",Rs 0~,,Tamil Nadu
2024,4539,4152,Mr Sakharam Naik,NORTH GOA,Akhil Bhartiya Parivar Party,0,10th Pass,"Rs 12,00,000~ 12 Lacs+","Rs 6,00,000~ 6 Lacs+",,Goa
2024,4540,9032,Mridul Ojha,KOLKATA DAKSHIN,IND,0,Post Graduate,,,,West Bengal
2024,4541,7508,Mrinal Kanti Das,HOOGHLY,IND,0,10th Pass,"Rs 10,28,700~ 10 Lacs+",Rs 0~,,West Bengal
2024,4542,3420,Mrinal R Hebbalkar,BELGAUM,INC,0,Graduate Professional,"Rs 13,94,47,200~ 13 Crore+","Rs 10,16,72,577~ 10 Crore+",,Karnataka
2024,4543,9515,Mritunjay Kumar,PATALIPUTRA,Bhagidari Party(P),0,12th Pass,"Rs 29,97,200~ 29 Lacs+","Rs 11,50,000~ 11 Lacs+",,
2024,4544,6476,Mubeen Zuberi Zaheer Ul Afaque,BEED,IND,0,Others,"Rs 28,000~ 28 Thou+",Rs 0~,,Maharashtra
2024,4545,7592,Mudasir Ahmad Tantary,BARAMULLA,IND,0,12th Pass,,,,Jammu and Kashmir
2024,4546,7031,Mudavath Balaraju Naik,MAHBUBNAGAR,IND,0,Graduate Professional,"Rs 49,97,600~ 49 Lacs+","Rs 2,60,000~ 2 Lacs+",,Telangana
2024,4547,3409,Mudit Bhatnagar,BHOPAL,SUCI(C),0,Post Graduate,"Rs 1,24,919~ 1 Lacs+",Rs 0~,,Madhya Pradesh
2024,4548,3612,Mudit Chaurasia,BHOPAL,Akhil Bhartiya Aarakshit Samaj Party,0,10th Pass,"Rs 95,30,371~ 95 Lacs+","Rs 12,50,209~ 12 Lacs+",,Madhya Pradesh
2024,4549,6389,Mudit Chaurasia,INDORE,IND,0,Others,"Rs 95,30,371~ 95 Lacs+","Rs 12,50,209~ 12 Lacs+",,Madhya Pradesh
2024,4550,1226,Mudiyarasu,THENI,All India Youth Development Party,0,Post Graduate,,,,Tamil Nadu
2024,4551,8063,Muhamad Avas,VAISHALI,IND,0,8th Pass,"Rs 6,75,550~ 6 Lacs+","Rs 88,131~ 88 Thou+",,Bihar
2024,4552,764,Muhammed Hamdullah Sayeed,LAKSHADWEEP,INC,0,Graduate Professional,"Rs 14,85,48,173~ 14 Crore+",Rs 0~,,Lakshadweep
2024,4553,8158,Muinuddin Ahamad Khan Alias Hazi Daddan Khan,SHRAWASTI,BSP,10,12th Pass,"Rs 1,27,37,000~ 1 Crore+","Rs 2,50,000~ 2 Lacs+",,Uttar Pradesh
2024,4554,1709,Mujahid Alam,KISHANGANJ,JD(U),1,Graduate,"Rs 2,45,60,407~ 2 Crore+","Rs 12,00,000~ 12 Lacs+",,Bihar
2024,4555,2138,Mujahid Husain,AMROHA,BSP,1,Graduate,,,,Uttar Pradesh
2024,4556,6287,Mukesh Chaupal,SAMASTIPUR,IND,0,Graduate,"Rs 13,66,000~ 13 Lacs+",Rs 0~,,Bihar
2024,4557,3075,Mukesh Dhangar,MATHURA,INC,0,Post Graduate,"Rs 1,25,016~ 1 Lacs+",Rs 0~,,Uttar Pradesh
2024,4558,2536,Mukesh Gena,AJMER,Bharatiya Yuva Jan Ekta Party,0,Graduate Professional,"Rs 72,95,000~ 72 Lacs+","Rs 4,50,000~ 4 Lacs+",,Rajasthan
2024,4559,4896,Mukesh Govindrao Ghodake,LATUR,IND,0,Graduate,"Rs 14,49,000~ 14 Lacs+",Rs 0~,,Maharashtra
2024,4560,7459,Mukesh Kailasnath Tiwari,THANE,Bhim Sena,0,8th Pass,,,,Maharashtra
2024,4561,7376,Mukesh Kumar,MUZAFFARPUR,IND,1,Not Given,Rs 700~ 7 Hund+,Rs 0~,,Bihar
2024,4562,2237,Mukesh Kumar,BHAGALPUR,Akhil Bhartiya Parivar Party,0,Post Graduate,"Rs 27,00,000~ 27 Lacs+",Rs 0~,,Bihar
2024,4563,6464,Mukesh Kumar (Bharti),KHERI,Rashtriya Vikalp Party,2,Post Graduate,"Rs 5,59,339~ 5 Lacs+","Rs 2,73,800~ 2 Lacs+",,Uttar Pradesh
2024,4564,2873,Mukesh Kumar Agrawal,MAHASAMUND,IND,0,Post Graduate,"Rs 1,59,69,751~ 1 Crore+",Rs 0~,,Chhattisgarh
2024,4565,9327,Mukesh Kumar Jha,GODDA,IND,0,10th Pass,,,,Jharkhand
2024,4566,2498,Mukesh Kumar Sharma,BAGHPAT,Azad Adhikar Sena,0,Post Graduate,"Rs 14,62,607~ 14 Lacs+","Rs 5,24,051~ 5 Lacs+",,Uttar Pradesh
2024,4567,6550,Mukesh Manohar Agarwal,MAVAL,IND,4,10th Pass,"Rs 95,78,000~ 95 Lacs+","Rs 3,95,000~ 3 Lacs+",,Maharashtra
2024,4568,6896,Mukesh Mulchand Koli,JALGAON,IND,0,Graduate,"Rs 3,70,000~ 3 Lacs+",Rs 0~,,Maharashtra
2024,4569,6897,Mukesh Prabhat Rathod,JALNA,Akhil Bhartiya Parivar Party,2,Others,"Rs 2,57,100~ 2 Lacs+",Rs 0~,,Maharashtra
2024,4570,980,Mukesh Prakash,GARHWAL,IND,0,12th Pass,,,,Uttarakhand
2024,4571,5214,Mukesh Rajput,FARRUKHABAD,BJP,0,Graduate,"Rs 9,36,80,840~ 9 Crore+",Rs 0~,,Uttar Pradesh
2024,4572,2901,Mukesh Saini,PALI,IND,0,Post Graduate,"Rs 10,16,000~ 10 Lacs+",Rs 0~,,Rajasthan
2024,4573,3173,Mukesh Yadav,HOSHANGABAD,IND,0,8th Pass,"Rs 1,64,000~ 1 Lacs+","Rs 22,000~ 22 Thou+",,Madhya Pradesh
2024,4574,3783,Mukeshkumar Chandrakaant Dalal,SURAT,BJP,0,Post Graduate,"Rs 17,80,13,262~ 17 Crore+","Rs 1,79,57,360~ 1 Crore+",,
2024,4575,2016,Mukthar Ali Khan,BANGALORE CENTRAL,Karnataka Karmikara Paksha,0,10th Pass,,,,Karnataka
2024,4576,9042,Mukti,KOLKATA DAKSHIN,Right to Recall Party,0,12th Pass,"Rs 3,15,000~ 3 Lacs+",Rs 0~,,West Bengal
2024,4577,9466,Muktinath Singh,DEORIA,Janta Samta Party,0,12th Pass,"Rs 88,35,000~ 88 Lacs+","Rs 5,00,000~ 5 Lacs+",,Uttar Pradesh
2024,4578,3522,Muktipada Konai,JANGIPUR,IND,0,Post Graduate,"Rs 2,51,21,809~ 2 Crore+","Rs 10,00,000~ 10 Lacs+",,West Bengal
2024,4579,5090,Mukul Biswas,BARDHAMAN PURBA,BSP,0,Post Graduate,"Rs 89,72,835~ 89 Lacs+","Rs 2,22,388~ 2 Lacs+",,West Bengal
2024,4580,6223,Mukut Mani Adhikari,RANAGHAT,AITC,4,Graduate Professional,,,,West Bengal
2024,4581,6451,Mulayam Singh,ETAWAH,IND,0,Graduate,"Rs 83,24,032~ 83 Lacs+",Rs 0~,,Uttar Pradesh
2024,4582,5928,Mulkalla Rajendraprasad,PEDDAPALLE,IND,0,12th Pass,"Rs 5,000~ 5 Thou+",Rs 0~,,Telangana
2024,4583,7752,Mumataz Abdulsattar Ansari,BHIWANDI,BSP,0,8th Pass,"Rs 6,84,722~ 6 Lacs+",Rs 0~,,Maharashtra
2024,4584,9030,Mumtaz Ali,KOLKATA DAKSHIN,IND,0,Graduate,"Rs 24,81,300~ 24 Lacs+",Rs 0~,,West Bengal
2024,4585,4794,Munesh Nagar,GWALIOR,Vikas India Party,0,8th Pass,,,,Madhya Pradesh
2024,4586,7882,Muneshwar Tiwari,PURVI CHAMPARAN,IND,0,10th Pass,"Rs 87,50,000~ 87 Lacs+",Rs 0~,,Bihar
2024,4587,304,Mungantiwar Sudhir Sacchidanand,CHANDRAPUR,BJP,2,Post Graduate,"Rs 17,65,64,907~ 17 Crore+","Rs 5,41,95,388~ 5 Crore+",,Maharashtra
2024,4588,952,Munib Narjinary,ALIPURDUARS,BSP,0,Graduate,"Rs 12,72,000~ 12 Lacs+",Rs 0~,,West Bengal
2024,4589,9589,Munilal Yadav,JAHANABAD,IND,0,Doctorate,"Rs 60,47,937~ 60 Lacs+","Rs 3,54,559~ 3 Lacs+",,Bihar
2024,4590,7577,Munir Ahmad Khan,BARAMULLA,Jammu and Kashmir Nationalist Peoples Front,0,12th Pass,,,,Jammu and Kashmir
2024,4591,2775,Munish Tamang,DARJEELING,INC,0,Doctorate,"Rs 2,56,76,575~ 2 Crore+","Rs 91,87,290~ 91 Lacs+",,West Bengal
2024,4592,2352,Munivenkatappa M.P,CHIKKBALLAPUR,CPI(M),1,Graduate,"Rs 15,61,500~ 15 Lacs+",Rs 0~,,Karnataka
2024,4593,9468,Munna Kumar,NALANDA,Samajwadi Lok Parishad,0,Post Graduate,"Rs 1,25,000~ 1 Lacs+","Rs 6,300~ 6 Thou+",,Bihar
